Establishment ID,Establishment Name,Establishment Type,Establishment Address
10189129,SUPER BAKER,Bakery,1122B THE QUEENSWAY
10666765,SUPER BARGAIN,Restaurant,441 PARLIAMENT ST
9015011,SUPER BAZAAR,Supermarket,1505 BIRCHMOUNT RD
10446459,SUPER BURGER,Restaurant,3327 LAKE SHORE BLVD W
10734826,SUPER CHICKEN,Food Take Out,4716 YONGE ST
10604498,SUPER CHOY,Restaurant,2825 KINGSTON RD
10622692,SUPER CONVENIENCE STOP,Food Store (Convenience/Variety),2900 FINCH AVE E
10677616,SUPER DAVE,Food Store (Convenience/Variety),1521 GERRARD ST E
10383164,SUPER DISCOUNT CITY,Food Store (Convenience/Variety),"700 LAWRENCE AVE W, Unit-225"
10454144,SUPER DISCOUNT SOURCE,Food Store (Convenience/Variety),3227 EGLINTON AVE E
10391378,SUPER DISCOUNT VARIETY,Food Store (Convenience/Variety),310 RUSTIC RD
10489643,SUPER EXPRESS CONVENIENCE,Food Store (Convenience/Variety),110 EGLINTON AVE E
10477730,SUPER HAKKA RESTAURANT,Restaurant,1801 LAWRENCE AVE E
10446509,SUPER JUG MART,Food Store (Convenience/Variety),289 JANE ST
9015063,SUPER KIDS DAY CARE CENTRES,Child Care - Food Preparation,1149 WESTON RD
10326488,SUPER LAND MARKET,Food Store (Convenience/Variety),1400 QUEEN ST W
9015044,SUPER QUEEN'S MARKET,Food Store (Convenience/Variety),596 QUEEN ST W
10815139,SUPER SERVE,Ice Cream / Yogurt Vendors,562 DUNDAS ST W
10761530,SUPER SMASH BURGERS - BANDSHELL PARK - CNE 2022,Food Take Out,100 PRINCES BLVD
10685568,SUPER SMOKE,Food Store (Convenience/Variety),685 YONGE ST
10209743,SUPER SMOKE & GIFTS,Food Store (Convenience/Variety),3037 KINGSTON RD
10328089,SUPER STOP CONVENIENCE,Food Store (Convenience/Variety),585 DIXON RD
10384341,SUPER STOP CONVENIENCE,Food Store (Convenience/Variety),613 EVANS AVE
10616771,SUPER STOP CONVENIENCE - PETRO CANADA,Food Store (Convenience/Variety),2821 WESTON RD
10664398,SUPER STORE,Food Store (Convenience/Variety),2650 LAWRENCE AVE E
10493379,SUPER TASTE,Food Court Vendor,"4465 SHEPPARD AVE E, Unit-43A"
10651966,SUPER THREE PRODUCE,Food Processing Plant,14 CARSON ST
10222750,SUPER VARIETY & DRY CLEANERS,Food Store (Convenience/Variety),1430 KING ST W
10507239,SUPERCOFFEE,Food Take Out,1148 WESTON RD
10790708,SUPERDIPS - EC 1031 - CNE 2023,Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10635552,SUPEREGO SUN,Bakery,678D SHEPPARD AVE E
10776569,SUPERIOR COURT CAFE,Food Take Out,"10 ARMOURY ST, Flr-GROUND"
10323672,SUPERIOR WHOLESALE FOODS,Food Depot,18 MEDULLA AVE
10430871,SUPERKING SUPERMARKET,Supermarket,"1635 LAWRENCE AVE W, Unit-1"
9409868,SUPERMARKET RESTAURANT,Restaurant,268 AUGUSTA AVE
10765651,SUPERMART,Food Store (Convenience/Variety),1633 BAYVIEW AVE
10365004,SUPERMART CONVENIENCE,Food Store (Convenience/Variety),1205 BLOOR ST W
10682642,SUPERNOVA COFFEE,Restaurant,897 BROADVIEW AVE
10579624,SUPERPOINT,Restaurant,184 OSSINGTON AVE
10310364,SUPERSTORE CONVENIENCE STORE,Food Store (Convenience/Variety),"2950 BIRCHMOUNT RD, Unit-6"
10759352,SUPREME JUICE BAR,Food Take Out,"1862 EGLINTON AVE W, Unit-B"
10789235,SUPREME JUICE BAR,Food Take Out,10 EASTWOOD RD
9058503,SUPREME PEROGIES - FB 237 - CNE 2024,Food Take Out,2 STRACHAN AVE
10777292,SUPREME TASTE,Restaurant,351 BROADVIEW AVE
10777373,SUPREMNUTS,Flea Market,"40 CARL HALL RD, Unit-459"
9062170,SURAJ DESI KITCHEN,Food Take Out,"2677 KENNEDY RD, Unit-6"
10756788,SURATI BROTHERS INDIAN GROCERY STORE,Supermarket,1530 WARDEN AVE
10261860,SURMA SUPERMARKET,Supermarket,330 PARLIAMENT ST
10763440,SURREAL FOOD CO,Bakery,973 EGLINTON AVE W
10791383,SURREAL SWEETS,Restaurant,3513 BATHURST ST
9423779,SUSAN GROCERY AND CONVENIENCE STORE,Food Store (Convenience/Variety),263 PHARMACY AVE
10770779,SUSHI & BBBOP,Food Take Out,"384 YONGE ST, Bldg-57"
10747498,SUSHI & BOWL,Food Take Out,120 ATLANTIC AVE
10739980,SUSHI & CHINA GARDEN,Restaurant,2326 DANFORTH AVE
10710263,SUSHI & SUSHI,Restaurant,524 EGLINTON AVE W
10672979,SUSHI & TEA,Food Take Out,3027 KINGSTON RD
10481726,SUSHI -Q,Restaurant,1 QUEEN ST E
10270821,SUSHI 2 GO,Restaurant,2976 BLOOR ST W
10682999,SUSHI 2 GO,Restaurant,892 THE QUEENSWAY
10778049,SUSHI 2 GO,Restaurant,"5280 DUNDAS ST W, Bldg--"
10751990,SUSHI 4 U LAKESHORE,Restaurant,3423 LAKE SHORE BLVD W
10762290,SUSHI BAR,Restaurant,348 BROADVIEW AVE
10540054,SUSHI BAY,Restaurant,1028 COXWELL AVE
10683382,SUSHI BON,Restaurant,695 COLLEGE ST
10660407,SUSHI BONG,Food Take Out,"5 NORTHTOWN WAY, Unit-18"
10402620,SUSHI BY BENTO NOUVEAU,Food Take Out,101 COLLEGE ST
10541044,SUSHI BY BENTO NOUVEAU,Food Court Vendor,200 ELIZABETH ST
10691567,SUSHI BY K,Restaurant,874 EGLINTON AVE E
10499954,SUSHI CAFE,Food Take Out,"600 SHERBOURNE ST, Unit-107"
10586943,SUSHI CAFE,Food Take Out,33 UNIVERSITY AVE
10647173,SUSHI CAFE BON GUNG,Food Court Vendor,"109 MC CAUL ST, Unit-40"
10436726,SUSHI CALIFORNIA,Restaurant,1238 ST CLAIR AVE W
10745519,SUSHI GEN JAPANESE RESTAURANT,Restaurant,"1560 YONGE ST, Unit-118"
10510295,SUSHI HOUSE,Food Take Out,500 REXDALE BLVD
10775301,SUSHI ICHIBAN ELLESMERE,Restaurant,80 ELLESMERE RD
10685564,SUSHI INN,Restaurant,120 CUMBERLAND ST
10430637,SUSHI K EXPRESS,Restaurant,250 THE EAST MALL
9008031,SUSHI KAJI,Restaurant,860 THE QUEENSWAY
10694874,SUSHI KARU (2708399 ONTARIO LTD.),Food Take Out,378 OAKWOOD AVE
10771352,SUSHI LEGEND,Restaurant,"11 RAVEL RD, Unit-3"
10472489,SUSHI LOVERS,Food Take Out,327 LONSDALE RD
10511692,SUSHI MAIDO,Restaurant,362 BLOOR ST W
10671270,SUSHI MASAKI SAITO,Restaurant,"88 AVENUE RD, Unit-2"
10619282,SUSHI MORI,Restaurant,30 EGLINTON AVE E
10540376,SUSHI MUGEN,Restaurant,1105 QUEEN ST E
9015095,SUSHI ON BLOOR,Restaurant,525 BLOOR ST W
10758593,SUSHI ON GERRARD,Restaurant,1289 GERRARD ST E
10373912,SUSHI ON RONCY,Restaurant,293 RONCESVALLES AVE
10663282,SUSHI ON THE RUN,Food Take Out,"444 YONGE ST, Bsmt-F3"
10410068,SUSHI ONE,Restaurant,4924 YONGE ST
10491537,SUSHI PLACE,Restaurant,1730 BLOOR ST W
10699272,SUSHI POKE,Restaurant,1405 QUEEN ST W
10611186,SUSHI Q,Food Take Out,218 YONGE ST
10747093,SUSHI Q,Food Take Out,"4841 YONGE ST, Unit-K242"
10766151,SUSHI Q,Food Court Vendor,1 DUNDAS ST W
10706767,SUSHI REAL FRUIT,Food Take Out,"1500 O'CONNOR DR, Unit-2"
10548359,SUSHI RUN,Restaurant,3351 BLOOR ST W
10356295,SUSHI SHOP,Restaurant,175 BLOOR ST E
10482550,SUSHI SHOP,Food Take Out,130 KING ST W
10545370,SUSHI SHOP,Restaurant,181 BAY ST
10554602,SUSHI SHOP,Food Court Vendor,76 GRENVILLE ST
10612383,SUSHI SHOP,Food Court Vendor,"1800 SHEPPARD AVE E, Unit-2"
10655930,SUSHI SHOP,Restaurant,65 FRONT ST W
10685610,SUSHI SHOP,Restaurant,"4700 KEELE ST, Unit-CRU11"
10695656,SUSHI SHOP,Food Court Vendor,"5700 YONGE ST, Unit-FC-01"
10731045,SUSHI SHOP,Restaurant,2564 YONGE ST
10752611,SUSHI SHOP,Food Court Vendor,"200 WELLINGTON ST W, Unit-255"
10769330,SUSHI SHOP,Food Take Out,25 YORK ST
10800667,SUSHI SHOP,Food Court Vendor,120 BREMNER BLVD
10388743,SUSHI SHOP EXPRESS,Food Court Vendor,2300 YONGE ST
10476781,SUSHI STYLE,Restaurant,80 DUNDAS ST E
10762490,SUSHI SUPREME,Restaurant,513 MOUNT PLEASANT RD
10792571,SUSHI YUGEN,Restaurant,"150 YORK ST, Unit-115"
10788643,SUSHI ZONE,Food Take Out,"1992 YONGE ST, Unit-101"
10594913,SUSHI ZUKI,Restaurant,2030 EGLINTON AVE W
10442928,SUSHI- T & T,Food Take Out,60 CARLTON ST
10615100,SUSHI-Q,Restaurant,"105 THE POND RD, Unit-80"
10778605,SUSHI-Q,Food Take Out,199 BAY ST
10674932,SUSHI-YA JAPAN,Restaurant,621 DIXON RD
10795109,SUSHIHUB,Food Take Out,"545 KEELE ST, Unit-KTCHN 108"
10367931,SUSHIMOTO RESTAURANT & BAR,Restaurant,4901 YONGE ST
9056915,SUSIE'S ACUPUNCTURE,Food Store (Convenience/Variety),649 BLOOR ST W
9021687,SUVAIYAKAM RESTAURANT,Food Take Out,"2950 BIRCHMOUNT RD, Unit-3"
10809634,SUVARI COFFEE,Restaurant,3378 LAKE SHORE BLVD W
10791166,SUYA CITY EXPRESS,Restaurant,1354 WESTON RD
10811989,SUYA CITY EXPRESS,Food Take Out,21 ROYALCREST RD
10793240,SWAAGAT GRAND,Food Take Out,"41 LEBOVIC AVE, Unit-A 123"
10798491,SWADISH GRILL,Food Take Out,"45 FOUR WINDS DR, Unit-3"
10543595,SWAG SHACK/PIZZA PIZZA,Food Take Out,909 LAKE SHORE BLVD W
10798674,SWAGAT DOSA HUT,Food Take Out,335 YONGE ST
10808111,SWANKY BURGER,Food Court Vendor,220 YONGE ST
10759739,SWANKY'S HOT POT,Food Take Out,1165 VICTORIA PARK AVE
9015120,SWANSEA KIDS' PLACE_ BEFORE AND AFTER SCHOOL PROGRAM,Child Care - Catered,207 WINDERMERE AVE
9052694,SWANSEA TOWN HALL COMMUNITY CENTRE,Banquet Facility,95 LAVINIA AVE
9015125,SWATOW RESTAURANT,Restaurant,309 SPADINA AVE
10199087,SWAY BAR,Restaurant,1335 ST CLAIR AVE W
10799412,SWEAT AND TONIC,Restaurant,486 FRONT ST W
10695154,SWEATY BETTY'S,Cocktail Bar / Beverage Room,13 OSSINGTON AVE
10766788,SWEET ADDICTIONS,Bakery,"462 SHERBOURNE ST, Bldg-1"
10216936,SWEET BLISS,Bakery,1304 QUEEN ST E
10747339,SWEET CULTURA,Bakery,"245 EGLINTON AVE E, Bldg-3"
9015141,SWEET FANTASIES,Ice Cream / Yogurt Vendors,398 BLOOR ST W
10449503,SWEET FLOUR BAKE SHOP,Bakery,"130 CAWTHRA AVE, Unit-105"
10614368,SWEET GALLERY,Restaurant,350 BERING AVE
10695586,SWEET LIPS RESTAURANT & BAR,Restaurant,3439 ST CLAIR AVE E
10407874,SWEET MAGIC,Food Court Vendor,222 SPADINA AVE
10356010,SWEET MAHAL,Restaurant,680 REXDALE BLVD
10778788,SWEET MARKET DISTRIBUTION,Food Depot,"689 WARDEN AVE, Unit-6"
10600097,SWEET NUTHIN'S DESSERT SHOPPE,Bakery,40 CARL HALL RD
10630475,SWEET PLANET,Bakery,"3272 MIDLAND AVE, Unit-110"
10676925,SWEET SEDUCTION,Bakery,"2359 QUEEN ST E, Unit-A"
10686380,SWEET SHADY SHACK,Restaurant,220 EGLINTON AVE E
10761868,SWEET SPOT 2,Food Take Out,100 PRINCES BLVD
10802550,SWEET SPOT CAFE,Bake Shop,4650 EGLINTON AVE W
10761956,SWEET SPOT- PRINCES SOUTH-CNE 2022,Food Take Out,100 PRINCES BLVD
10807122,SWEET THRILLS,Food Store (Convenience/Variety),367 RONCESVALLES AVE
9015162,SWEET TROLEY BAKERY,Bakery,3056 DUNDAS ST W
10748143,SWEETIE  PIE,Bakery,563 DANFORTH AVE
10723675,SWEETIE PIE,Bakery,326 HARBORD ST
10756339,SWEETIE PIE,Restaurant,654 QUEEN ST W
10762031,SWEETIE PIE,Restaurant,6 CASE GOODS LANE
10762948,SWEETIE PIE,Food Take Out,1639 BAYVIEW AVE
10774047,SWEETIE PIE,Food Take Out,3308 YONGE ST
10774290,SWEETIE PIE,Bakery,"100 KING ST W, Unit-CN0147"
10791798,SWEETIE PIE,Commissary,36 COLVILLE RD
10800319,SWEETIE PIE,Bake Shop,525 UNIVERSITY AVE
10809103,SWEETIE PIE,Food Court Vendor,"486 FRONT ST W, Unit-WM28"
10797554,SWEETIE PIE (RAWF 2023),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10724629,SWEETLULU RESTAURANT,Restaurant,696 QUEEN ST W
10688062,SWEETS FROM THE EARTH,Bakery,101 CANARCTIC DR
10811908,SWEETS N' TREATS CAFE,Bake Shop,483 OAKWOOD AVE
10682478,SWEETWAY CAFE EATERY,Restaurant,"170 THE DONWAY W, Unit-2"
10799920,SWIFT CAFE,Restaurant,"245 FAIRVIEW MALL DR, Unit-101"
10648286,SWING GOLF LOUNGE,Restaurant,"1 WESTSIDE DR, Unit-2"
10229342,SWISS BAKERY & FAST FOOD,Restaurant,2984 DANFORTH AVE
10348304,SWISS CHALET,Restaurant,1255 THE QUEENSWAY
10356874,SWISS CHALET,Restaurant,"300 BOROUGH DR, Unit-1002"
10362707,SWISS CHALET,Restaurant,4410 KINGSTON RD
10367384,SWISS CHALET,Restaurant,1077 WILSON AVE
10376506,SWISS CHALET,Restaurant,1560 YONGE ST
10377331,SWISS CHALET,Restaurant,700 UNIVERSITY AVE
10411330,SWISS CHALET,Restaurant,1400 O'CONNOR DR
10493738,SWISS CHALET,Restaurant,2990 EGLINTON AVE E
10608886,SWISS CHALET,Restaurant,642 DIXON RD
10623574,SWISS CHALET,Cafeteria - Public Access,"2075 BAYVIEW AVE, Flr-M WING"
10624024,SWISS CHALET,Restaurant,949 EGLINTON AVE W
10653551,SWISS CHALET,Restaurant,5487 DUNDAS ST W
10720816,SWISS CHALET,Food Take Out,461 CARLAW AVE
10773295,SWISS CHALET,Restaurant,900 DON MILLS RD
10789934,SWISS CHALET,Restaurant,2955 BLOOR ST W
10795072,SWISS CHALET,Restaurant,"3150 DUFFERIN ST, Unit-102"
10391288,SWISS CHALET & HARVEY'S,Restaurant,3400 DANFORTH AVE
10317997,SWISS CHALET - FB 430 - CNE 2024,Food Take Out,2 STRACHAN AVE
10377128,SWISS CHALET /HARVEY'S,Restaurant,"2555 VICTORIA PARK AVE, Unit-9"
10377128,SWISS CHALET / HARVEY'S,Restaurant,"2555 VICTORIA PARK AVE, Unit-9"
10285460,SWISS CHALET EXPRESS,Restaurant,2148 QUEEN ST E
9032476,SWISS CHALET ROTISSERIE & GRILL,Restaurant,"590 KEELE ST, Unit-1"
10370925,SWISS CHALET ROTISSERIE & GRILL,Restaurant,4211 YONGE ST
10436994,SWISS CHALET ROTISSERIE & GRILL,Restaurant,3253 BAYVIEW AVE
10366596,SWISS CHALET/HARVEY'S,Restaurant,266 QUEENS QUAY W
10663784,SWISS CHALET/HARVEY'S,Restaurant,269 REXDALE BLVD
10296099,SYME WOOLNER NEIGHBOURHOOD AND FAMILY CENTRE,Food Bank,"2468 EGLINTON AVE W, Unit-3"
9015212,SYMINGTON DRUG STORE,Food Store (Convenience/Variety),333 SYMINGTON AVE
10811236,SZECHUAN,Food Take Out,"486 FRONT ST W, Unit-WM39"
10323272,SZECHUAN EXPRESS,Food Court Vendor,"200 BAY ST, F2"
10385888,SZECHUAN EXPRESS,Food Court Vendor,100 KING ST W
10412121,SZECHUAN EXPRESS,Food Court Vendor,1 DUNDAS ST W
10518120,SZECHUAN EXPRESS,Food Court Vendor,88 QUEENS QUAY W
10545441,SZECHUAN EXPRESS,Food Take Out,"25 THE WEST MALL, UNIT-FC04"
10776774,SZECHUAN EXPRESS,Food Court Vendor,"3401 DUFFERIN ST, Unit-FC16"
10613305,SZECHUAN EXPRESS,Food Court Vendor,"1800 SHEPPARD AVE E, Unit-FO11"
9015217,SZECHUAN GOURMET,Restaurant,1033 STEELES AVE W
10774856,SZECHUAN NOODLE BOWL,Restaurant,526 BLOOR ST W
10447119,Sahin International,Bakery,175 REXDALE BLVD
10495575,Salto Antipasto Lounge,Restaurant,1138 DAVENPORT RD
10624854,Salu Salo,Restaurant,280 WILSON AVE
10501007,Sam's Milk & Variety Mart,Food Store (Convenience/Variety),462 BIRCHMOUNT RD
10573530,Sankkamam,Banquet Facility,42 TUXEDO CRT
10567712,Savanna Snack Bar - Africia Treats,Food Take Out,361A OLD FINCH AVE
10656453,Save Max Discount Store,Food Store (Convenience/Variety),2575 DANFORTH AVE
10567684,Scaddabush Italian Kitchen & Bar,Restaurant,580 PROGRESS AVE
10641546,Scarborough Centre for Healthy Community,Serving Kitchen,4100 LAWRENCE AVE E
10544242,Scarborough Pizza & Kabob,Restaurant,2157 LAWRENCE AVE E
10331259,Scarborough Village Day Nursery #1,Child Care - Food Preparation,215 MARKHAM RD
9013579,Scarborough YMCA Child Care,Child Care - Catered,230 TOWN CENTRE CRT
10645729,Scotty Bons,Food Take Out,"789 WARDEN AVE, Unit-3B"
10491275,Seafood Shoppe,Fish Shop,245 DIXON RD
10506436,Second Cup,Food Take Out,941 PROGRESS AVE
10657259,Select Variety Smoke & Gift,Food Store (Convenience/Variety),3447 ST CLAIR AVE E
10587884,Senthura Inc,Food Take Out,2761 MARKHAM RD
10615533,Sha Xian Delacacies,Restaurant,"3280 MIDLAND AVE, Unit-15"
10489127,Shah Trading Company,Food Processing Plant,61 MIDDLEFIELD RD
10524961,Shahi Karahi Restaurant,Restaurant,633 MARKHAM RD
10532113,Shang Hai Frozen Food,Food Processing Plant,2551 WARDEN AVE
10532113,SHANGHAI FROZEN DIM SUM,Food Processing Plant,2551 WARDEN AVE
10365023,Shanghai Chinese Restaurant,Restaurant,5451 YONGE ST
10554369,Shawarma 360,Restaurant,"1 WILLIAM KITCHEN RD, Unit-5"
10577503,Shawarma Boss,Restaurant,"1921 EGLINTON AVE E, Unit-89"
10561973,Sheger Family Injera and  Caterers,Food Caterer,3246 EGLINTON AVE E
10587710,Shell,Food Store (Convenience/Variety),640 MARKHAM RD
10617527,Shell,Food Store (Convenience/Variety),2424 EGLINTON AVE E
10625421,Shell,Food Store (Convenience/Variety),2498 GERRARD ST E
10322932,Shepherd Village,Retirement Homes(Licensed),3758 SHEPPARD AVE E
10452315,Shing Hing Chinese Health Clinic,Food Store (Convenience/Variety),"4438 SHEPPARD AVE E, Unit-126"
10615371,Shola Mini-Market,Food Take Out,2768 DANFORTH AVE
10525130,Shop ' N Milk,Food Store (Convenience/Variety),165 GARY DR
10455179,Shop N Go Convenience,Food Store (Convenience/Variety),100 CAVELL AVE
10349142,Shopper's Drug Mart,Food Store (Convenience/Variety),2330 KENNEDY RD
10483627,Shoppers Drug Mart,Food Store (Convenience/Variety),5671 STEELES AVE E
10507209,Shoppers Drug Mart,Food Store (Convenience/Variety),1780 MARKHAM RD
10516063,Shoppers Drug Mart,Food Store (Convenience/Variety),265 PORT UNION RD
10523334,Shoppers Drug Mart,Food Store (Convenience/Variety),255 MORNINGSIDE AVE
10587068,Shot House Bar/Grill,Restaurant,1880 KENNEDY RD
10578177,Sid's Cafe,Restaurant,100 ST GEORGE ST
10540787,Silly Goose Pub,Restaurant,1703 VICTORIA PARK AVE
10506429,Simba Restaurant,Restaurant,361A OLD FINCH AVE
10554609,Simit The Big Bagel,Bakery,"1085 BELLAMY RD N, Unit-22"
10220481,Sir Samuel B. Steele YMCA,Child Care - Catered,131 HUNTSMILL BLVD
10623703,Skyland Food Court,Food Take Out,3715 LAWRENCE AVE E
10468100,Smash Pit,Restaurant,52 CARRIER DR
10386934,Smilin' Tom's,Hot Dog Cart,1015 LAKE SHORE BLVD E
10544585,Smoke's Poutinerie,Restaurant,361A OLD FINCH AVE
10525708,Snack Bar,Food Take Out,30 SEWELLS RD
10577631,Snow Time Korean Dessert Cafe,Restaurant,"3290 MIDLAND AVE, Unit-10"
10557488,Solaso Foods,Food Store (Convenience/Variety),3873 LAWRENCE AVE E
10761058,Soul Made Fine Patisserie & Cafe,Food Take Out,4750 YONGE ST
10711111,South Indian Dosa Mahal,Food Take Out,1285 BLOOR ST W
10580518,Spade Bar & Lounge,Restaurant,3580 MCNICOLL AVE
10695213,Speziale Fine Foods (RAWF 2024),Fairs / Festivals / Special Occasions,100 PRINCES BLVD
10515571,Spring 'N Fresh Rolls,Restaurant,"789 WARDEN AVE, Unit-1"
10452704,Spring Sushi,Restaurant,10 DUNDAS ST E
10611523,St Clair Esso Gas & Auto,Food Store (Convenience/Variety),2915 ST CLAIR AVE E
10518248,St Paul's Anglican Church - Kitchen,Church Banquet Facility,227 BLOOR ST E
10617550,St. Agatha Before and After School Program,Student Nutrition Site,49 CATHEDRAL BLUFFS DR
10602059,St. Alban's Boys and Girls Club,Community Kitchen (Meal Program),"121 HUMBER BLVD, Unit-100"
10511483,St. Clair Food Market,Food Store (Convenience/Variety),1268 ST CLAIR AVE W
10476446,St. Clair Variety,Food Store (Convenience/Variety),1713 ST CLAIR AVE W
10691706,St. Felix Centre 24-Hour Respite Site,Restaurant,69 FRASER AVE
10229125,St. Gabriel Lalement Early Learning Centre,Child Care - Catered,160 CROW TRL
10522894,St. Joan of Arc CSS,Student Nutrition Site,959 MIDLAND AVE
10763924,St. Joseph's Morrow Park Cafeteria,Cafeteria - Private Access,3338 BAYVIEW AVE
10433847,St. Martin De Porres School,Student Nutrition Site,230 MORNINGSIDE AVE
10533391,St. Sylvester Catholic School - Snack Program,Student Nutrition Site,260 SILVER SPRINGS BLVD
10759219,Stadio San Siro Sports Cafe,Private Club,732 BROWNS LINE
10598745,Stag's Head,Restaurant,20 MILNER BUSINESS CRT
10522158,Star Bucks Coffee,Food Take Out,1156 KENNEDY RD
10448080,Starbucks,Restaurant,694 MOUNT PLEASANT RD
10513575,Starbucks,Restaurant,1265 MILITARY TRL
10595315,Starbucks,Restaurant,2385 KINGSTON RD
10777345,Starbucks,Restaurant,585 QUEEN ST W
10451479,Starbucks Coffee,Restaurant,25 THE WEST MALL
10584240,Starbucks Coffee,Food Take Out,621 KING ST W
10584240,STARBUCKS,Food Take Out,621 KING ST W
10586516,Starbucks Coffee,Restaurant,"1100 ELLESMERE RD, -Unit-#1"
10640049,Starbucks Coffee,Food Take Out,50 MUSGRAVE ST
10640381,Starbucks Coffee,Food Take Out,85 LAIRD DR
10641497,Starbucks Coffee,Food Take Out,"300 BOROUGH DR, Unit-207"
10614320,Starbucks- Metro,Food Take Out,3221 EGLINTON AVE E
10461487,Starlite Family Restaurant,Restaurant,"1157 ELLESMERE RD, Unit-1"
10671685,Steam Whistle Kitchen (formerly: Biergarten),Restaurant,255 BREMNER BLVD
10614732,Stephen Leacock Breakfast Program,Student Nutrition Site,2450 BIRCHMOUNT RD
10522357,Stephen Leacock Community Recreation Centre,Community Kitchen (Meal Program),2500 BIRCHMOUNT RD
10567640,Stonehouse Tavern,Restaurant,"880 ELLESMERE RD, Unit-302"
10629434,Stonemill Bake House,Bakery,365 PASSMORE AVE
10525017,Subhan Pizza & Chicken,Food Take Out,2970 DANFORTH AVE
10561650,Subiksha Foods,Food Take Out,2633 EGLINTON AVE E
10459184,Subway,Food Take Out,941 PROGRESS AVE
10488298,Subway,Restaurant,1542 JANE ST
10505068,Subway,Restaurant,125 THE QUEENSWAY
10512750,Subway,Restaurant,3305 SHEPPARD AVE E
10523915,Subway,Restaurant,"1 GLENDINNING AVE, Unit-7A"
10586330,Subway,Restaurant,3100 ST CLAIR AVE E
10586420,Sugar Marmalade,Restaurant,"3278 MIDLAND AVE, Unit-D106"
10626616,Sugar Marmalade,Food Processing Plant,"1145 BELLAMY RD N, Unit-#4"
10533530,Sulasie Foods,Food Take Out,"3011 MARKHAM RD, Unit-57"
10697016,Sultan BBQ & Grill Inc.,Restaurant,3452 KINGSTON RD
10515979,Sun Brand/Instant Foods,Food Processing Plant,"3480 MCNICOLL AVE, Unit-15"
10448882,Sun City Supermarket,Supermarket,"2761 MARKHAM RD, Unit-11unit-12"
10696457,Sun Tea,Food Take Out,"3276 MIDLAND AVE, - C126"
10561985,Sunny Convenience,Food Store (Convenience/Variety),3256 EGLINTON AVE E
10455412,Sunny Foodmart  - supermarket,Supermarket,1620 ALBION RD
10507211,Sunny Up All Day Breakfast,Restaurant,"4630 KINGSTON RD, Unit-22"
10628146,Sunrise Caribbean Restaurant,Restaurant,5085 SHEPPARD AVE E
10515272,Sunset Caribbean Take-Out & Catering,Food Take Out,3745 LAWRENCE AVE E
10550922,Sunset Grill,Restaurant,37 WILLIAM KITCHEN RD
10595589,Sunset Hut Caribbean,Food Processing Plant,"3480 MCNICOLL AVE, Unit-10"
10513560,Sunwoo Global Inc.,Food Depot,3411 MCNICOLL AVE
10609567,Super 8 Motel,Food Take Out,3280 KINGSTON RD
10696994,Super Food Mart,Supermarket,3143 EGLINTON AVE E
10626016,Super Wash & Dry Coin Laundry,Food Take Out,2741 DANFORTH AVE
10463560,Supreme Restaurant & Bar,Restaurant,1249 ELLESMERE RD
10544261,Surati,Food Processing Plant,300 MIDDLEFIELD RD
10555262,Surati Sweet Mart Ltd.,Food Take Out,300 MIDDLEFIELD RD
10492137,Sushi & Noodle Bar,Food Take Out,100 LYNN WILLIAMS ST
10539487,Sushi Legend,Restaurant,"175 COMMANDER BLVD, Unit-2"
10580539,Swan Dive,Restaurant,1631 DUNDAS ST W
10609225,Sweet Caroline Cafe,Restaurant,1200 MARKHAM RD
10494419,Swiss Chalet,Restaurant,851 MILNER AVE
10571695,Swiss Chalet,Restaurant,2131 LAWRENCE AVE E
10460631,Syme 55+ Centre,Community Kitchen (Meal Program),33 PRITCHARD AVE
10754539,SÃÂ BRASIL MARKET,Food Take Out,1684 ST CLAIR AVE W
10294978,T & K VARIETY STORE,Food Store (Convenience/Variety),1385 WESTON RD
10778717,T & T SUPERMARKET,Supermarket,"1800 SHEPPARD AVE E, Unit-1115"
10576820,T & T SUPERMARKET SUSHI BAR,Food Take Out,2877 BAYVIEW AVE
10483070,T & T SUSHI,Food Take Out,396 ST CLAIR AVE W
10524548,T & T SUSHI,Food Take Out,380 THE EAST MALL
10495733,T & T SUSHI BAR,Restaurant,3501 YONGE ST
10521734,T & T SUSHI BAR,Restaurant,17 LESLIE ST
10531337,T & T SUSHI BAR,Food Take Out,650 DUPONT ST
10538683,T & T SUSHI BAR,Food Take Out,10 LOWER JARVIS ST
10576962,T & T SUSHI BAR,Food Take Out,79 DUNFIELD AVE
10654978,T & T SUSHI BAR,Food Take Out,12 ST CLAIR AVE E
10454373,T & T Supermarket Inc.,Bakery,800 TAPSCOTT RD
10805922,T AND J HUMPY'S JERK WELL DONE,Restaurant,1653 EGLINTON AVE W
10546878,T DOT JERK,Food Take Out,26 RONCESVALLES AVE
10420962,T DOT VARIETY,Food Store (Convenience/Variety),4 MACDONELL AVE
10696889,T MAC GRILL,Restaurant,744 WILSON AVE
10700185,T SPACCIO CAFE / STORE,Restaurant,22 SACKVILLE ST
10736947,T&T SUPERMARKET,Supermarket,297 COLLEGE ST
9015392,T-BONES,Restaurant,2540 EGLINTON AVE E
10430127,T-BUDS,Restaurant,3343 YONGE ST
10788519,T. O. DICKENS RESTAURANT,Restaurant,276 AUGUSTA AVE
